JobId,Median of DurationInMin
9a8c1689-53d7-4fa1-98b8-84df31cc2b4f,51
9a8cf8cd-6087-41bf-9443-8a16471eb950,51
9a8ecdf1-72e5-4d7d-8a7c-4662a4e2f291,51
9a925e49-b70f-47c3-82b3-88df947900b5,17
9a9353a9-4651-4473-b28e-0b04a66a73d5,1
9a945e12-2d8f-4275-9d1f-5d7d94c14c07,49
9a95f689-7b63-483d-84d2-c881ec4434dc,51
9a96a33d-acd6-4327-b12d-a9596432a6ed,1
9a975e99-6b7e-4164-983d-296eab3caec7,1
9a9aab57-1b63-4a41-a4df-b2baa435652b,3
9aa20305-0b2d-4cbd-b44d-68fa6d01d957,1
9aa48c9d-153a-498d-b326-88fc49bb1eaf,4
9aa6f5dc-32a8-46a7-bcbb-bd7ca602b744,51
9aa7940d-d625-4a9e-804d-76397fd2069a,1
9aa9ce85-4532-4c71-a89f-8974fe182bec,1
9aaa1040-b4fd-48cf-b41a-b4898d4962e9,1
9aab441e-2559-448f-805f-61ef75b85927,6
9aac4997-9140-4e94-82e6-98447c64e081,51
9aacf79c-5263-4814-8d40-168040430fa3,51
9aaddde0-df57-4587-aea6-0db3b893e970,46
9aae2ab9-1cd3-44c3-bca0-c498c6350a2c,1
9aae903d-4d9c-449d-a441-0c8305fa2ceb,1
9aaef2a4-d1f0-442e-83b8-0ee81cb53548,1
9aaf6840-7797-4124-87be-0ae2789b7836,3
9ab043dc-7ed9-4d18-8657-9b94116a1934,51
9ab16300-b852-4129-8808-8d86db3a8052,1
9ab1d091-fe69-4840-a7f3-21a0f309e6f9,1
9ab3a27f-cbc9-493e-b3d9-acb0261446e4,15
9ab51763-ea0b-4201-95a5-4f7a403e32ce,1
9ab81db5-6ca4-4331-ae4a-57d1ea130539,1
9ab85d30-c044-4deb-9fa0-6f0a14414ae6,3
9ab8bd7d-6793-450f-bcd2-8761f86969c3,44
9ab96ae3-464e-47be-abdc-c60bb68af276,179
9aba66d3-9bea-4f44-b3d1-c55e60bbc7ea,2
9abab9d0-27b3-422c-9739-5b4f8a6bd0e7,1
9abb9dc1-6aaf-4e2f-ae36-a2d5afb31e4f,1
9abf20b9-d6bc-457f-a71c-2fc41d4ee749,51
9abfaa37-703e-4bf6-84c6-6acca5e4c07d,51
9ac0d76f-202a-42e8-a4d1-ec09886bab23,5
9ac89b27-910d-49f8-b4b5-99168d1da8a8,51
9ac8d9de-0fde-446b-a95e-92eeafa20523,51
9ac98a3c-a1ab-49a5-aef2-3eae9a1858f5,17
9acd735a-b638-49b9-ba8d-b7cfce0a2438,3
9acec1d0-7a28-42c8-8ad4-7e02ca575471,5
9acefeb9-e70f-43a1-83da-5f34b3ebe1da,36
9acf39b8-dab4-4422-9474-8ee53af77739,12
9ad16325-8686-4c63-9eb6-26e14447b9a7,3
9ad23a29-a1c5-4f97-8b3f-98f0e5f19bae,4
9ad24fa6-a4d8-4079-a048-cde8f6d84208,51
9ad2be59-40d5-433b-bce6-d048763206be,17
9ad2f6bc-1189-49c5-81a0-903d9c1b5a96,51
9ad4daa0-7ac1-4f01-94ba-fb5ff64e3613,28
9ad75331-5238-456a-88be-4ad417860495,51
9ad92533-a3db-4a57-b75d-937e115a1b66,585
9ada0ad4-e75e-46df-8caa-cb971d6e23bf,1
9ada940c-eaba-4184-b570-1e5f434f21be,4
9adafca3-6098-4237-8850-4c815f39b166,16
9add1512-2559-4a21-8134-acde5d16653c,1
9adf46b5-062d-4d14-b4ef-2e6390a7ab9e,51
9ae02b8d-f0e0-4357-8394-910070257839,1
9ae06d48-52ad-43db-90b3-4a6a6dc0c031,1
9ae23c02-84bf-448c-a942-33102cebc407,51
9ae285d5-54fe-4226-af2b-1a5c560045cd,6
9ae29928-8bd5-463b-83df-646a85c11c6f,2
9ae51c32-84b2-4b35-b08c-96f17744e13f,1
9ae60215-3bcd-4e89-8656-cb58a96ea5ab,6
9ae73cdd-e80b-4c6f-9b35-28744d68cd9e,3
9ae7b643-3e36-486d-b679-a04792a4ac75,1
9ae8e217-f144-4d51-9517-bca84ac2e0d2,1
9aeb6369-4c46-4a6d-bdd0-969d590d3b48,1
9aed7cb0-0183-4bd8-8f29-8a248de14472,51
9aeff863-6ac1-4d7a-aa6d-e7131369b8b1,2
9af343f4-f3f3-4cef-a56a-94df1ea904df,55
9af7784a-7b18-4ab6-8de7-6f5c939101d0,51
9af8818d-9c35-4c27-9643-30cca1c1d2ec,1
9af95aec-0f15-412d-b94e-f7653addc1f6,3
9b00f909-8d15-4dbd-b383-253c9340cc9b,1
9b04e231-2a01-4def-a148-cd5f5df1649f,4
9b079f77-5809-4edd-80b0-632515312929,1
9b0840e9-e4ae-48bb-adeb-ecd0b871c125,1
9b089056-af34-47aa-931e-5d4808f51dac,2
9b0a112a-ca53-4471-8017-0979b8260029,5
9b0a5cca-35c3-4d56-bed9-f07b3bc27e10,1
9b0e9ede-b4a4-4078-9a96-5df10624b87d,5
9b152b76-3fce-4fcf-9ee5-325b949a4a9a,1
9b159ed7-7b63-4810-8f4d-f3245ce4c38b,10
9b1b6389-14f2-4457-a58a-a38cc5eca181,1
9b1baea6-50d9-4f4e-b061-54b92f967a3b,1
9b1cd121-0dbc-4caf-98ed-30e7578abebd,35
9b2243da-209a-437c-a78a-9be26db69c13,4
9b227f9a-bdf8-4e36-99d0-b3e95a946c87,3
9b23df49-202f-4578-a9e1-f513f2417b06,51
9b2a0398-a646-493d-abb9-1cd56aa7cead,51
9b2bc6e1-d95b-42e1-8716-48d9d6906938,1
9b2d4e69-c821-4842-b79e-3ae094f0ccfa,45
9b310e3a-5ff4-49b2-aafe-45dd191aa326,1
9b32585e-427f-4a11-b0d7-586918648b09,4
9b335245-9441-4eac-b185-516386731d2b,1
9b3a0329-38fd-41a9-b2bc-acd1a58542b5,1
9b40f5b0-61dd-4bf8-aa82-adb3aac03a38,184
9b41e22e-961b-4445-b4f0-511174dd8098,4
9b43fd61-c151-45cf-aa25-875153e312d0,43
9b478b31-15d4-4b97-ab57-35161e53d2dc,51
9b4a8deb-9089-4196-ad09-6585861d6fc2,4
9b4e3e7d-a953-4c68-be37-7a2469047265,62
9b507b98-39a0-4267-bc3c-155dd846c00e,45
9b51881b-4b0d-43ec-ae60-72caa5e1f940,51
9b51b1e3-1bb1-4c7e-a5f3-6a7331569b44,662
9b54347c-7f95-40e3-8bdf-989efe23fd6a,5
9b56680d-606c-47c6-b0f6-a1c3f3ac2fdb,1
9b596982-4245-4ee2-bc0f-1ef8adb87501,16
9b5ccc84-7246-42da-9bc7-6de57798280b,6
9b5ce9c1-47eb-41ed-b168-5b12e3b6fb73,51
9b5cf198-ce31-45bf-a962-edd6a160a426,95
9b5dff11-af99-4474-bc00-3e30ff0972ee,51
9b5e9ec0-6bf6-4c3f-ba59-ca44bc8748ba,51
9b5ed452-af53-4001-a4f0-375b1fd043f4,55
9b5f68ba-6c12-43aa-8b6f-27f6846638cf,4
9b623215-a9c7-42d9-9dc6-8da2a0b7907c,51
9b659ea2-c3de-4717-abdb-cb92e7e7fee4,3
9b66fefb-5c9f-4493-9b42-5a7ffe16f4f5,9
9b69ff34-dbb7-4f85-979e-679f6a27efcd,51
9b6cec88-c426-449a-8ad0-6839c99f248b,51
9b6dfc83-24fd-4b6c-bf51-fb1f724eda9d,51
9b70053c-f8ce-4876-b62d-5130f2a7488e,3
9b72177f-5e02-4cf9-8fc2-f95e252fa88b,5
9b72fe72-a738-4e8a-9383-9083a11fc7d4,1
9b758286-96af-4c7e-affe-12b57e00fae4,51
9b76566d-9531-48e7-8893-f3b892d34c81,8
9b79d31c-83fa-4e59-8c7b-8931c257bd18,51
9b7a1b3c-8b1b-4821-8d0a-b771ac0e6b7f,1
9b7c1169-3431-42de-bec4-bdd36c00bbaf,1
9b7d353c-f1a1-4d48-82a3-eedfa8006496,51
9b7ef16d-d0c8-41db-ae61-7b43251e578b,51
9b84ac89-d55c-4280-a5c6-baf1cd7570ed,1
9b8518e6-17db-4981-8101-4483050ab3d0,1
9b889cb0-0fc0-43f5-aa16-61899538799d,1
9b8ac396-4b3f-447a-96df-bec472067b11,68
9b8cff32-9872-473b-ba8f-ae32415cb8b5,3
9b8e9f1e-0405-49a7-ac68-cadf79041976,1
9b9189c6-8ce8-4fce-919a-226fd9662294,1
9b928c40-5d1b-434c-bda2-a74e5cea7701,1
9b936493-1a31-44c7-b19a-25b8200737c0,51
9b956ce7-4b15-4bdc-ade1-14dbd1676bb1,15
9b963f0e-ab83-4f50-9eaf-1a4d4fa36c01,1
9b98de30-2069-4851-b7ee-ea490fd6bc63,3
9b9bc26d-ca33-42f0-8e66-b7ee933e45d0,10
9b9bcb64-4fb3-4e98-bb3e-3f2d01d04add,17
9b9ea267-9eb7-4e53-bbc0-e41ddecfc98d,1
9ba075b3-5aa9-4552-b4b6-dae177971793,17
9ba08969-0659-4dc9-abe8-26fb4bc449be,94
9ba2489c-d51c-42e8-9ec2-a4b316717006,5
9ba30e16-90c8-4d7c-bda6-60d0d94508d2,69
9ba407f9-9a70-492d-b24c-e21385e54bb4,1
9ba46015-7501-4534-8ce0-2a74d599a400,44
9ba4ee9b-bc38-4111-bb79-2a36c1d0c4f4,6
9ba54db8-a7e3-46db-bf74-926625dede0a,4
9ba9c86e-b8b2-4058-ab78-fe1b6977feac,1
9bad02d0-040d-4a32-8283-7d85491636f1,1
9bad6fdd-ea20-43c4-b90e-2f85fa535a1b,4
9baebfa8-0731-4919-a819-6f3299a837c5,6
9bb128a7-a33f-4f14-8f77-4e7bc4eefcbe,51
9bb1dc4e-4c31-481f-b65c-4e9810e8663e,1
9bb30fa9-b971-4dd7-9450-870105e611a5,5
9bb39f6a-5549-40a3-ae1e-5e4d9f9dee4e,51
9bb3e0d8-2e3a-4763-8203-48475abba2e5,1
9bb42cbb-60a5-4a16-ba0e-05f32a174aaf,3
9bb442ff-129a-4eb6-9d66-b1ff51dafc97,1
9bb75056-a43b-4dee-80a4-73571267581e,51
9bbb6d5d-9122-4466-b279-87ef9e03a25a,51
9bbb9e3f-ea11-4574-9420-777d81dae2c8,42
9bbe8967-901b-4e4d-a760-a091bfbef164,656
9bc0ce74-4018-41d1-82cc-db7d2f2900e0,1
9bc197ee-5fd5-4db3-98e4-fde8ca64285f,68
9bc1d5cd-f5d1-413a-945d-fab9ad81e3e0,20
9bc4ea7d-7e51-4607-a311-5ad2d55dbf01,30
9bc4f750-92de-430e-878e-1e3d9f368877,51
9bc63998-6309-401b-baf6-3e92b791540d,31
9bc67453-07d2-415b-b7a2-8c0e2f6b823c,48
9bc738f0-524c-4218-89bb-841e4281b08b,1
9bc8a4bb-457f-40c8-8033-e5a2134f6305,51
9bcc3a51-eebc-41e4-acc4-cb2c70b4a0fd,1
9bccd3a9-dcde-455e-840c-3eaea1e90f50,10
9bcd3eaf-45ae-440d-8179-ceb5af7935c6,1
9bcdbd98-3b41-4985-8bb7-677019b61004,51
9bd05081-a3bb-44ab-85cd-6f61e59fdfd9,1
9bd1bcf8-7ee2-4be3-9082-47d7863a6158,1
9bd46b9d-3d18-4a29-b724-9ee37ae6a421,1
9bd51c96-d54b-4e7f-93b1-80178a1f9a12,1
9bd75ddb-21d3-40e5-8601-7a875e0697cb,51
9bdb257c-630c-4438-8b2d-9b40f61217e5,44
9bdc3a5f-8125-4733-9935-87bdf62a9733,51
9be0fc28-f81c-4095-aa2c-745fb4821226,51
9be35f6a-2450-40c9-b895-a656cfb539a0,1
9be4338a-c785-4c27-beb7-a3ab64e1bfb1,51
9be483cb-1887-4fcd-8079-ee2c290348bb,21
9be4dfca-f09c-45a8-bc36-fe9ce5ea7b43,15
9be73e2e-1e39-420c-861b-704d8a776cf7,51
9be797ac-75f0-496c-bff4-eadf93fd5be3,1
9bebec23-d06f-41e4-ab31-f5d6d7a1b49d,1
9bedc411-493f-41ae-a6f4-ca5bafb92708,1
9bedf82c-db5f-43f6-8fcf-1319d2a3d506,37
9bf22839-2534-41cd-b761-b607c170d7ec,51
9bf5952b-5838-4869-ad57-8c6a1dc4cb6b,1
9bf7a868-d28b-4dcb-ab5a-84324a2ee892,44
9bf81ff2-385e-4beb-befb-443705680617,51
9bf8892d-542d-4925-b825-29573c3750a3,51
9bf907b0-4a63-49f6-9d30-60e17279115f,1
9bf9ced6-6655-4c67-9e0e-21d042dd7cfb,1
9bfb00f1-c50c-43db-8fb9-83ea34989f2d,5
9bfe242f-fefb-4c8c-bbf9-34515eccbdde,111
9bfe8ac8-e136-4dd7-ab3d-b3a60b02b841,1
9bffacb2-d89e-4747-8d8c-61d00831060a,51
9bfff7f6-d22b-4705-af2a-3d13e7c6d7a5,1
9c0094a9-3864-493d-b95f-6858fcc77c52,28
9c013ca9-ba94-4211-a14e-288e2f5587ef,1
9c02aa68-2cbb-4fee-ae4f-46a77e62ca7a,67
9c0382f7-b21e-4633-9e03-6a1a4855b2c5,1
9c0a2a4d-0122-4c8f-8ccb-fe0bd14c9965,2
9c0f5394-1994-418f-9ff0-18de5de0371c,581
9c1027f9-c69d-4e88-a216-b8bc74255bf3,68
9c10700e-7b51-47b7-a11e-882326ddeb77,51
9c1245e8-6afa-4275-9218-ebe1bfae8c25,1
9c132f64-2b10-4e6a-8ce6-f0d7ad72a353,51
9c162cc7-6865-4d0a-8d55-9db8997e6c6c,1
9c18fa13-bab6-46be-882a-d5b4d523c08d,1
9c1a3164-c64f-42d8-9de6-274cf00346a8,38
9c1b2d35-fe1f-47c5-82e4-65f29a8eca20,11
9c1c4d12-8c05-439c-b826-ef9d9448a448,51
9c1d802a-0801-4c80-8b81-c98d81e44ddb,1
9c1e33ab-c51f-43a4-8d25-88dddb5df601,1
9c204c55-e579-4fd5-84b8-b0532c6ab88d,3
9c21ca84-9261-4ccf-87f5-2c6d3549a83c,17
9c2200d5-826d-4fbd-ae16-36f19ee49c3d,67
9c22c79c-8a3c-4094-a7f7-3134a10fad17,51
9c23f9cb-5d54-4b34-b071-e5be41605a14,56
9c2589d1-164e-40bd-a9f6-df7359ff9850,1
9c2694ce-5cf9-4d10-8fc7-d6bb005bc6b6,1
9c26da83-1e14-42d4-b80d-981270f604b4,3
9c26f1ae-2b48-49d8-b5d2-ff89a1330b5f,1
9c27e96f-82eb-48fa-b205-2593da0a39cc,1
9c2814a7-f651-4bd3-9e9c-aebdb8fcf942,190
9c2dc298-8841-433d-8b81-3667ea37a956,1
9c2eef74-1ce9-4fae-993a-09262fa59c23,1
9c2f1ff0-0bb6-4b17-9a12-ce75115edeaa,1
9c306713-1bf6-4d78-9c4f-595a24fea824,51
9c348dcf-b6b4-47ba-9b63-b45fd77ec9b8,1
9c3ca5bf-e668-4b2f-8383-397187b2dc16,1
9c3fbc46-90c3-4545-b2cd-ace652511895,1
9c3fcfe8-4204-40e5-bae0-416d4187e408,242
9c4143a9-53f7-4c43-8716-892a603968ac,1
9c438be8-7156-4483-ad47-562ea069b420,51
9c43b723-08cd-4e4b-b5fd-789c7de5da4c,1
9c476403-edc5-4f27-9841-8f63061755eb,1
9c4b45a0-cb02-45cd-9c04-a69c67df3665,1
9c4ddc41-3870-4173-925a-04858255f002,6
9c4e7f58-c963-4370-9ac6-bcebe4ded20d,1
9c4f6f7d-29a2-49a5-9c0d-2d3286d015c4,69
9c5002c9-fb9f-4198-94b0-4a5c185338f5,13
9c51bdaf-fa8f-4403-816b-af9af6402718,1
9c557bef-ccb9-450a-8ed8-ad53fea6826c,1
9c559470-8857-4f87-ba6b-ce8f1d23d86f,1
9c55ed70-6855-4cae-9861-e8c6712a86b2,61
9c5687dc-6d56-4ee9-b5e9-63026970fc14,51
9c594815-b62b-4d7f-be17-0d289a426859,1
9c5d6b62-6cd7-4ac5-b569-ea7d987a8af9,4
9c65d9d3-ac6b-4968-ac3c-b32e6e0923a5,1
9c6722c3-9552-499a-b9ef-0925b0d39940,6
9c68203c-670a-46ec-a898-585672414a2b,49
9c6a434e-3aa7-46f5-8bf4-bb35511b3faf,38
9c6c769d-3e31-4a22-94a6-ad387f00b3ba,93
9c6cb92d-8296-428b-9045-9d32e241a526,3
9c6d3510-1a77-432d-981c-cde829f845c3,1
9c7193ee-4683-402c-aeae-bb4010ab2ea2,10
9c71d40d-d1d7-4a46-9bd7-9d127805fa02,1
9c72d42b-654c-4c70-85ec-3bd4effdb4c0,4
9c72f814-6948-4e95-9396-7f50c813fcb1,1
9c760219-1005-4182-9d0a-d48494dd9611,51
9c7648d1-2906-47dd-8b21-89466b9b032a,1
9c76554c-ff74-4cfe-a41a-4ef59faeaf38,1
9c76baa7-af88-4133-bc20-435913e65c70,1
9c77f41a-6662-4bca-8d87-b8c5ee56204d,12
9c7b05d4-c85a-46e8-b1b4-480acef935b0,1
9c7c6564-d5ea-4e3b-ac54-42e546cd7a64,77
9c7e026f-8389-4b1c-a360-0b2828f1c692,8
9c7e15e1-3e61-48dc-9f0e-368efc1d9b5b,1
9c81df40-ac24-4293-96db-b57b6c508b12,51
9c8218cc-1bc2-4464-8b4d-c2067a553cb5,4
9c842ba3-4dd8-474d-aabf-1ca624265407,3
9c849069-75c4-4c80-9e52-3964cb38d285,1
9c864a22-458c-452d-84af-007846980454,51
9c865d86-d6f3-48f9-9b64-73dfbf214963,1
9c88f4bf-9f2f-4577-af1d-e4a9c93d3562,51
9c8dbff3-203b-4d95-82e6-a0b680af1bad,4
9c8f0bfd-4a54-4e38-b6bc-4eed1fb421e9,313
9c900f36-6467-4f1d-84f0-867954a8f6a8,9
9c948cf3-1265-467f-bd4d-0d4013fc6ff8,1
9c978373-114c-4095-acf6-8739ae89425a,3
9c990604-2bc8-4341-b567-d0e371492fea,51
9c9d0650-5bf2-4721-9668-1b61573d0557,1
9c9e8c7b-cfef-47d0-89dc-1f0bd9d59db0,1
9ca04aea-ce3d-4656-b40d-bb53fdbf3b03,3
9ca168f4-2279-4625-82c1-6230a5845872,1
9ca28ef7-7a65-488b-948d-ccb40c0f4a32,2
9ca29851-c17b-4d6d-985a-bb25f50d38ce,107
9ca413f0-00de-4ac5-a0ea-724fe2c3baf2,1
9ca49d49-9b8f-4ff1-a59a-0d6d0aad5ff9,17
9ca4ded1-0e76-40cc-9ed4-6bc735b492c4,1
9ca9832d-3bc0-4a2a-a017-8a60da4d5130,6
9caa0d48-6086-460d-8cf8-6be5c1cd5ba1,632
9cb10424-f950-4789-8284-2f825cc22d83,51
9cb144e8-fe38-4e51-b7a9-1e739a9b793e,1
9cb2b470-aac4-4a2e-bdd2-e9729a8da1da,51
9cb2e0c2-d8cf-4bb7-891f-3c35f7ffa0c8,1
9cb2e514-1719-478d-9f0b-cb39a8a7ed63,1
9cb4fada-e881-443d-86dd-0b41220920ab,99
9cb5d875-f234-4644-9873-b37d3241500c,1
9cb62a9f-a36f-4661-89ab-8c403c526773,51
9cb630ad-d47e-4d86-87e0-220ca0bea9b6,1
9cb6f010-4b67-4d5b-b354-957269d67b8a,3
9cb72e92-2ec6-4f80-bb83-f882e6fe6aac,46
9cbaabcf-90ea-4be5-b8cb-c302abf7851a,1
9cbc2e47-d7eb-4062-ab21-3715055045de,6
9cbc4000-5e4c-4eac-9e4f-f4e98172ef1d,3
9cbfabe9-9c8a-4c10-8572-99cf8fd8bc77,51
9cbfc310-a161-43b8-a656-c81aab9cb7b7,1
9cc0456f-6119-4eaf-a696-40793f01a4f8,2
9cc2cee1-24e5-479b-9792-d6b6416c610d,1
9cc421b7-7c55-4ce5-bdc5-8fbbf2d21764,1
9cc55bcb-8cce-4571-a41d-db1df3e27338,1
9cc9ebe3-8e6a-4fc8-b53c-78d878281827,44
9cd1c92d-2450-48ef-821c-6d2aac1d7ee0,1
9cd3037c-d284-4d67-848f-7b9165860ebf,46
9cd91165-c056-43a2-88aa-d11b34258c2a,274
9cdbc3a4-5a67-47a8-af10-7c25976b8bc9,51
9ce1a5b7-b8ea-402c-800d-5065023fadd2,12
9ced8cd1-a95d-473c-94ac-c964c4db7a3f,51
9cee2453-13d4-45cb-9711-db4621257c83,1
9ceedf08-2561-499f-9b1e-20f61e892e8b,51
9cf050e9-1008-41ed-8aa5-c71e1eed932c,27
9cf1770d-759b-424c-8ee2-6df27d1570bb,18
9cf41837-502d-4bbc-af1f-2c60fc7c4670,51
9cf4f25a-e6b4-41c5-8781-25330f35c52c,1
9cf511da-0c5c-4ac3-a79c-fb86fd6039f2,5
9cfc0bd0-f995-4caf-980b-9a79ca78fe60,17
9cfd62b8-a137-48a0-a592-2652b8f52863,1
9cff9d31-2e7f-4e5b-a83c-a90de0836908,1
9cffebbb-1d75-484a-b7c2-367c723628b7,93
9d048cd4-b5ce-4d10-9295-9773ab6f83c8,1
9d05d14c-0101-4d8d-94e8-3cdd78992041,117
9d05d5f4-8289-4c7f-a99e-730a3e700fe6,1
9d0672a9-506a-4bc0-9a6f-3de8a89f0adf,3
9d07696c-d6c6-40e8-ae1e-cdf6af557850,51
9d0d547f-2c14-460c-a106-1366904b471e,51
9d0d6ccd-ab0b-4713-9d67-ff22b3db2792,5
9d0f207b-be85-48b8-835e-e503ea857ab0,51
9d106266-cf55-4d1d-b543-b92ccfa6d4ad,3
9d11b89b-d6d4-4e68-9571-24a21515fa82,5
9d124b63-566f-4774-9b83-21644d24f0ea,51
9d12ff44-36f6-403c-82e6-0cab8dd1f6f1,3
9d15ac33-57c5-42c7-b58a-bedcfdf4e467,1
9d1646ac-a252-47e9-9b01-30032415062e,45
9d192dd0-a224-4c02-9bd2-3ff2fee7e082,1
9d1b4983-4f0c-4656-9fd0-0e53df15a721,3
9d1b5ee5-0277-4c38-a005-015ca22e5862,46
9d1bf4fb-1ba6-426b-aca1-4eb2062bb147,51
9d1ec59b-6b23-45cd-9973-ff05e26d25c5,65
9d20784e-1f09-46bd-9d07-e183ac695e45,1
9d222f63-51d6-4352-9d10-9ab2ea8d4839,1
9d232b82-0513-48ed-9880-73d85b8bbd03,4
9d241862-2b1a-4609-a5ee-07ab39880c94,51
9d245276-4590-4d78-b83f-ebadabf3ad46,51
9d280bff-2f02-4748-94e0-2db667614b7f,1
9d28aae0-eb41-4964-9186-290428eac6d4,1
9d28e9c6-79dc-459a-8ede-d86c9c8a3eee,4
9d2adebd-e547-44cd-815a-3f0416c338ed,51
9d2b5d7b-e29a-447c-a304-fbe393ec7827,1
9d2c6269-9929-4e46-8ae2-6a0adb02c5c2,1
9d2c9c6c-fce5-4265-ad0f-fce96024881e,1
9d2e2f3e-5a7a-4ea1-b7a4-9cc82cbc60df,51
9d2e697e-53d3-4fb0-bad6-65db254a92a8,1
9d2f24e9-979d-4c35-94a0-f9c8351368c4,17
9d31ec94-1ccd-4f84-9674-195684f745a6,3
9d355bf7-d116-4cc8-bdd5-d0bb4e7a9e3c,1
9d35fed0-a393-4379-bbb7-2790be0813e6,1
9d36d2be-3232-43e6-85b4-8d286f05b8d4,1
9d373f84-2cbf-46cf-b7bc-8d57bf15e377,31
9d375e98-168f-427a-9342-f919cb4cf52c,3
9d38279d-9756-4996-b03b-3b08e6ad8306,51
9d384e83-3c16-4c93-85aa-fd067e9f8228,2
9d397149-bcb0-4d54-bfe8-fbea409e6508,3
9d3c1cf1-7b9a-4df9-a4e4-0cfe7207467d,495
9d3c3e67-d99d-4991-9e19-b4d4c340e596,68
9d3cc4b3-5830-49d9-8f0c-eaf956a39bbd,6
9d3db43d-2ad9-43f8-bb54-17f380b78d51,1
9d4072d7-abe3-4455-a6eb-421c632c359e,1
9d41919a-76d4-4a3b-8d80-6a45a64e3c67,4
9d41b3f2-548d-4ed1-a847-6c4ff073783c,1
9d4277b9-3554-4a4d-9470-055e7c6f5fa1,101
9d42ee78-5859-4c6e-9e60-b0abff097537,1
9d435ffd-47ec-47e6-a9b0-1f86a6a95579,13
9d43d910-a968-44aa-8521-3158e3e4c284,4
9d45364a-f9ac-4991-97ba-bace5bf6608f,41
9d45d30e-7401-45be-b81e-49515b522d2f,4
9d469a2d-4a22-4b7c-9bc5-6cb6b1d7b737,1
9d479003-9a0b-4de7-964d-4024539f52e0,23
9d4b001a-4f2e-4c17-adb0-5f0e423ceffa,1
9d4d0d81-1f58-4d2e-9418-fecdba969dd6,67
9d4d43b2-d5c5-4d01-a835-2d559bbde3bb,51
9d4d5e53-fc2c-451f-a5f6-0724070b036b,1
9d51463b-b8f1-43fc-b44e-05602b144b4e,1
9d51ad3c-be3d-4be2-b6c5-41a864079de0,41
9d51daf4-bae7-4adc-a6d8-da0376243f7a,3
9d52c56e-f2ab-4ad8-9b2e-fe2f47a698d9,39
9d52d7b1-a6a7-42e4-a0b1-5921316f2dc0,6
9d5536c7-cf2b-4ad8-b4be-904f9bc314c3,17
9d56ec34-0ae8-4265-bc5c-bb5ae8332eeb,1
9d5ca0d9-eb6f-4172-bf91-efc6ac09fce0,36
9d60d39e-c259-46fc-b259-540b09cd429b,1
9d62e32c-1780-4119-8885-ea7e976a6518,7
9d646e23-6ae6-4475-ab97-029cc7277298,51
9d649e03-c706-4200-9900-733415d6736e,1
9d655cc4-b1a6-4106-a3bf-5475103f834d,51
9d69a3b3-ef4c-4555-a5e7-5edf4e3ef008,1
9d6a1324-b80e-4857-bdb5-2a33a51f9a31,5
9d6a85c1-dbcd-4a3f-b834-bec4199b0259,1
9d6c4d39-bc89-425f-9227-01463da84515,51
9d6cee24-e460-4ae9-b363-0ced925d25a9,1
9d6e6507-ebda-49a3-b0cf-f408c92fbded,48
9d709a25-351c-49ae-8c9a-b962c8ac7a79,1
9d71b22b-4b50-48e4-bcb0-ea5873d7a9bb,5
9d724c39-8499-4d33-bcf3-40955de800eb,47
9d747366-1878-4868-9d54-aa6f7a859b9e,16
9d749c13-de4b-4ded-9f43-ce26806d8d11,45
9d7543e1-f5b4-442c-acdc-3233f0630ea9,1
9d759de1-563c-4367-b868-b41cd0dba574,27
9d7822e4-8bbd-4ca8-9648-6b6c775f122c,1
9d785bfe-8732-4ad0-8a1b-ea2913a39339,1
9d78e754-194a-4bc9-b07e-3e794b6f907d,1
9d7a1ab8-c22c-4927-bcf8-fc576e2cd196,4
9d7a58b5-9800-4a52-94b1-c11add01d271,1
9d7c5ed1-a503-48b6-a6f4-6f2e58e4c4ac,1
9d81727b-fdd4-4ec3-82b8-8cfd95e79d93,5
9d81e84e-f98e-42ea-88e2-cecb3de7f7bb,1
9d830be7-f782-44a1-aae1-0c46eb3a3d92,1
9d84aeb7-20e0-4774-a600-a7d89253ea5c,51
9d84de3d-2400-417f-bf80-8b2deb78b3da,108
9d886156-605a-4491-a097-54effbf8e7ad,51
9d8bc624-7fde-44e1-b3fe-1578954b9ef0,17
9d8d481d-fce5-4e94-a6e0-f509a9e7c86e,51
9d8e1a92-bfb9-46a2-a55c-d57d880931b1,592
9d92cd5e-577c-481d-bed6-04610edb79e5,1
9d93872d-1bb6-43ee-b223-51c3a427098d,1
9d938a08-aeff-4195-9dfc-6168fcb85fab,299
9d945809-fc62-40a9-a630-98ab2c53a183,51
9d94b454-9dfd-4e3c-aa9f-114c54a127ba,4
9d95256f-2923-4dd0-9e4e-534f40c3f448,51
9d954cb2-ee00-45d1-8f6e-6a262245454f,43
9d96c877-7e82-4060-9b8d-b5cbf80e6a6e,1
9d979827-c185-4ff2-8b23-a4945849fd96,37
9d97cfaf-bfa3-467b-b52b-16188ffa4ba8,44
9d99acf3-6819-4133-8bff-37143f13b049,1
9d9a8550-67e9-47e1-8a39-b994542dd620,1
9d9c211a-2e22-4a07-bb04-cf021c8f190b,47
9d9c5733-a3e0-480c-aa01-64e5406008d1,1
9d9d6673-6aae-4d1b-a3a2-48ecb00a09ef,36
9da1add9-1637-4918-a8cf-14df7e937ecb,10
9da589e0-09ba-4dd8-a8a1-963b0d518b72,1
9da6c97e-2d93-4605-9af4-4366402b3895,1
9dabd140-1fae-4484-9b63-2817e5e99682,3
